item_id,total_demand,demand_rank,percentile_rank,movement_type
FOODS_3_725,36430.0,420,0.1377500819940964,Fast-moving
FOODS_3_750,36401.0,421,0.13807805837979664,Fast-moving
FOODS_2_342,36270.0,422,0.13840603476549687,Fast-moving
FOODS_2_384,36171.0,423,0.1387340111511971,Fast-moving
FOODS_3_002,36111.0,424,0.13906198753689733,Fast-moving
FOODS_3_505,35794.0,425,0.13938996392259756,Fast-moving
FOODS_3_566,35768.0,426,0.1397179403082978,Fast-moving
HOUSEHOLD_1_318,35674.0,427,0.14004591669399805,Fast-moving
FOODS_3_069,35673.0,428,0.14037389307969828,Fast-moving
FOODS_3_461,35481.0,429,0.1407018694653985,Fast-moving
HOUSEHOLD_1_505,35436.0,430,0.14102984585109873,Fast-moving
FOODS_3_432,35368.0,431,0.14135782223679896,Fast-moving
HOBBIES_1_323,35343.0,432,0.1416857986224992,Fast-moving
FOODS_3_307,35332.0,433,0.14201377500819942,Fast-moving
FOODS_1_083,35318.0,434,0.14234175139389965,Fast-moving
HOUSEHOLD_1_053,35273.0,435,0.14266972777959988,Fast-moving
FOODS_3_097,35184.0,436,0.1429977041653001,Fast-moving
FOODS_3_584,35054.0,437,0.14332568055100034,Fast-moving
FOODS_3_299,35032.0,438,0.14365365693670057,Fast-moving
FOODS_3_241,34995.0,439,0.1439816333224008,Fast-moving
FOODS_3_617,34912.0,440,0.14430960970810103,Fast-moving
FOODS_2_029,34829.0,441,0.14463758609380126,Fast-moving
FOODS_2_247,34815.0,442,0.1449655624795015,Fast-moving
HOUSEHOLD_1_478,34782.0,443,0.14529353886520172,Fast-moving
HOUSEHOLD_1_393,34737.0,444,0.14562151525090195,Fast-moving
FOODS_3_577,34723.0,445,0.14594949163660217,Fast-moving
FOODS_1_166,34716.0,446,0.1462774680223024,Fast-moving
HOUSEHOLD_1_437,34587.0,447,0.14660544440800263,Fast-moving
HOUSEHOLD_1_122,34559.0,448,0.14693342079370286,Fast-moving
FOODS_3_126,34555.0,449,0.1472613971794031,Fast-moving
FOODS_1_183,34551.0,450,0.14758937356510332,Fast-moving
FOODS_3_592,34489.0,451,0.14791734995080355,Fast-moving
HOBBIES_1_248,34173.0,452,0.14824532633650378,Fast-moving
FOODS_2_374,34106.0,453,0.148573302722204,Fast-moving
FOODS_3_330,34012.0,454,0.14890127910790424,Fast-moving
FOODS_3_805,33924.0,455,0.14922925549360447,Fast-moving
FOODS_3_317,33861.0,456,0.1495572318793047,Fast-moving
HOUSEHOLD_1_430,33758.0,457,0.14988520826500493,Fast-moving
HOUSEHOLD_1_310,33639.0,458,0.15021318465070516,Fast-moving
FOODS_3_742,33558.0,459,0.15054116103640539,Fast-moving
FOODS_3_232,33435.0,460,0.15086913742210561,Fast-moving
FOODS_3_194,33411.0,461,0.15119711380780584,Fast-moving
FOODS_1_172,33408.0,462,0.15152509019350607,Fast-moving
FOODS_3_400,33387.0,463,0.1518530665792063,Fast-moving
FOODS_3_347,33355.0,464,0.15218104296490653,Fast-moving
HOUSEHOLD_1_285,33298.0,465,0.15250901935060676,Fast-moving
HOUSEHOLD_1_411,33259.0,466,0.152836995736307,Fast-moving
HOUSEHOLD_1_251,33132.0,467,0.15316497212200722,Fast-moving
FOODS_2_381,33059.0,468,0.15349294850770745,Fast-moving
FOODS_2_082,33048.0,469,0.15382092489340768,Fast-moving
FOODS_3_265,32740.0,470,0.1541489012791079,Fast-moving
FOODS_2_171,32703.0,471,0.15447687766480814,Fast-moving
FOODS_3_596,32689.0,472,0.15480485405050837,Fast-moving
HOUSEHOLD_1_541,32595.0,473,0.1551328304362086,Fast-moving
HOUSEHOLD_1_385,32551.0,474,0.15546080682190883,Fast-moving
FOODS_3_495,32506.0,475,0.15578878320760906,Fast-moving
HOUSEHOLD_1_343,32321.0,476,0.15611675959330928,Fast-moving
FOODS_1_139,32214.0,477,0.1564447359790095,Fast-moving
FOODS_3_067,32144.0,478,0.15677271236470974,Fast-moving
FOODS_3_283,32002.0,479,0.15710068875040997,Fast-moving
FOODS_3_138,31835.0,480,0.1574286651361102,Fast-moving
FOODS_3_321,31830.0,481,0.15775664152181043,Fast-moving
HOUSEHOLD_1_004,31751.0,482,0.15808461790751066,Fast-moving
FOODS_3_657,31721.0,483,0.1584125942932109,Fast-moving
HOUSEHOLD_1_404,31659.0,484,0.15874057067891112,Fast-moving
FOODS_2_318,31645.0,485,0.15906854706461135,Fast-moving
FOODS_1_194,31618.0,486,0.15939652345031158,Fast-moving
HOUSEHOLD_1_106,31612.0,487,0.1597244998360118,Fast-moving
FOODS_2_026,31594.0,488,0.16005247622171204,Fast-moving
FOODS_3_504,31401.0,489,0.16038045260741227,Fast-moving
FOODS_3_292,31382.0,490,0.1607084289931125,Fast-moving
FOODS_3_367,31347.0,491,0.16103640537881272,Fast-moving
FOODS_2_289,31315.0,492,0.16136438176451295,Fast-moving
FOODS_2_388,31274.0,493,0.16169235815021318,Fast-moving
FOODS_2_274,31241.0,494,0.1620203345359134,Fast-moving
FOODS_1_023,31165.0,495,0.16234831092161364,Fast-moving
HOBBIES_1_354,31143.0,496,0.16267628730731387,Fast-moving
FOODS_3_820,31094.0,497,0.1630042636930141,Fast-moving
HOBBIES_1_261,30902.0,498,0.16333224007871433,Fast-moving
HOUSEHOLD_1_109,30887.0,499,0.16366021646441456,Fast-moving
FOODS_3_302,30849.0,500,0.1639881928501148,Fast-moving
HOUSEHOLD_1_453,30834.0,501,0.16431616923581502,Fast-moving
FOODS_2_283,30797.0,502,0.16464414562151525,Fast-moving
FOODS_3_487,30793.0,503,0.16497212200721548,Fast-moving
FOODS_3_310,30768.0,504,0.1653000983929157,Fast-moving
FOODS_3_760,30767.0,505,0.16562807477861594,Fast-moving
FOODS_1_106,30703.0,506,0.16595605116431617,Fast-moving
HOBBIES_1_030,30543.0,507,0.1662840275500164,Fast-moving
FOODS_1_206,30494.0,508,0.16661200393571662,Fast-moving
FOODS_2_257,30422.0,509,0.16693998032141685,Fast-moving
FOODS_1_201,30390.0,510,0.16726795670711708,Fast-moving
FOODS_3_066,30360.0,511,0.1675959330928173,Fast-moving
FOODS_3_139,30343.0,512,0.16792390947851754,Fast-moving
FOODS_1_210,30325.0,513,0.16825188586421777,Fast-moving
FOODS_2_131,30307.0,514,0.168579862249918,Fast-moving
FOODS_3_481,30287.0,515,0.16890783863561823,Fast-moving
FOODS_3_561,30287.0,516,0.16923581502131846,Fast-moving
FOODS_2_291,30273.0,517,0.1695637914070187,Fast-moving
HOUSEHOLD_1_348,30255.0,518,0.16989176779271892,Fast-moving
HOUSEHOLD_1_461,30224.0,519,0.17021974417841915,Fast-moving
FOODS_3_267,30209.0,520,0.17054772056411938,Fast-moving
FOODS_2_357,30202.0,521,0.1708756969498196,Fast-moving
FOODS_3_793,30178.0,522,0.17120367333551983,Fast-moving
FOODS_3_786,30160.0,523,0.17153164972122006,Fast-moving
FOODS_3_021,30152.0,524,0.1718596261069203,Fast-moving
HOBBIES_1_408,30023.0,525,0.17218760249262052,Fast-moving
FOODS_3_590,29996.0,526,0.17251557887832075,Fast-moving
FOODS_1_088,29972.0,527,0.17284355526402098,Fast-moving
FOODS_2_149,29916.0,528,0.1731715316497212,Fast-moving
FOODS_2_184,29897.0,529,0.17349950803542144,Fast-moving
FOODS_3_678,29855.0,530,0.17382748442112167,Fast-moving
FOODS_3_237,29808.0,531,0.1741554608068219,Fast-moving
HOUSEHOLD_1_443,29770.0,532,0.17448343719252213,Fast-moving
HOUSEHOLD_1_275,29761.0,533,0.17481141357822236,Fast-moving
FOODS_3_115,29715.0,534,0.1751393899639226,Fast-moving
FOODS_2_311,29616.0,535,0.17546736634962282,Fast-moving
FOODS_3_788,29597.0,536,0.17579534273532305,Fast-moving
FOODS_3_573,29584.0,537,0.17612331912102328,Fast-moving
FOODS_3_434,29583.0,538,0.1764512955067235,Fast-moving
FOODS_3_795,29561.0,539,0.17677927189242373,Fast-moving
HOUSEHOLD_1_354,29550.0,540,0.17710724827812396,Fast-moving
FOODS_3_644,29509.0,541,0.1774352246638242,Fast-moving
FOODS_3_311,29375.0,542,0.17776320104952442,Fast-moving
FOODS_3_092,29290.0,543,0.17809117743522465,Fast-moving
HOUSEHOLD_1_132,29249.0,544,0.17841915382092488,Fast-moving
FOODS_3_611,29242.0,545,0.1787471302066251,Fast-moving
FOODS_2_391,29240.0,546,0.17907510659232534,Fast-moving
HOUSEHOLD_1_021,29228.0,547,0.17940308297802557,Fast-moving
HOUSEHOLD_1_372,29126.0,548,0.1797310593637258,Fast-moving
FOODS_2_236,29115.0,549,0.18005903574942606,Fast-moving
HOUSEHOLD_1_202,29047.0,550,0.18038701213512628,Fast-moving
FOODS_2_059,29029.0,551,0.1807149885208265,Fast-moving
FOODS_3_418,28994.0,552,0.18104296490652674,Fast-moving
FOODS_3_238,28979.0,553,0.18137094129222697,Fast-moving
FOODS_3_651,28954.0,554,0.1816989176779272,Fast-moving
HOUSEHOLD_1_016,28946.0,555,0.18202689406362743,Fast-moving
FOODS_1_150,28907.0,556,0.18235487044932766,Fast-moving
FOODS_2_255,28866.0,557,0.1826828468350279,Fast-moving
FOODS_1_196,28854.0,558,0.18301082322072812,Fast-moving
FOODS_2_150,28802.0,559,0.18333879960642835,Fast-moving
FOODS_3_638,28781.0,560,0.18366677599212858,Fast-moving
FOODS_1_045,28761.0,561,0.1839947523778288,Fast-moving
FOODS_2_031,28692.0,562,0.18432272876352904,Fast-moving
HOBBIES_1_142,28629.0,563,0.18465070514922927,Fast-moving
FOODS_3_008,28621.0,564,0.1849786815349295,Fast-moving
FOODS_1_044,28620.0,565,0.18530665792062972,Fast-moving
FOODS_3_661,28592.0,566,0.18563463430632995,Fast-moving
HOUSEHOLD_2_440,28581.0,567,0.18596261069203018,Fast-moving
FOODS_2_119,28503.0,568,0.1862905870777304,Fast-moving
FOODS_2_333,28415.0,569,0.18661856346343064,Fast-moving
FOODS_2_052,28317.0,570,0.18694653984913087,Fast-moving
FOODS_3_071,28305.0,571,0.1872745162348311,Fast-moving
HOUSEHOLD_1_386,28244.0,572,0.18760249262053133,Fast-moving
HOUSEHOLD_1_128,28240.0,573,0.18793046900623156,Fast-moving
FOODS_2_074,28220.0,574,0.1882584453919318,Fast-moving
HOUSEHOLD_1_370,28215.0,575,0.18858642177763202,Fast-moving
FOODS_3_236,28165.0,576,0.18891439816333225,Fast-moving
FOODS_3_610,28082.0,577,0.18924237454903248,Fast-moving
FOODS_1_021,27996.0,578,0.1895703509347327,Fast-moving
HOUSEHOLD_1_197,27945.0,579,0.18989832732043294,Fast-moving
HOUSEHOLD_1_347,27845.0,580,0.19022630370613317,Fast-moving
HOBBIES_1_345,27724.0,581,0.1905542800918334,Fast-moving
HOBBIES_1_153,27675.0,582,0.19088225647753362,Fast-moving
HOUSEHOLD_1_361,27664.0,583,0.19121023286323385,Fast-moving
FOODS_3_372,27649.0,584,0.19153820924893408,Fast-moving
HOUSEHOLD_1_539,27579.0,585,0.1918661856346343,Fast-moving
FOODS_2_093,27573.0,586,0.19219416202033454,Fast-moving
HOUSEHOLD_1_141,27548.0,587,0.19252213840603477,Fast-moving
FOODS_3_485,27510.0,588,0.192850114791735,Fast-moving
HOUSEHOLD_1_205,27476.0,589,0.19317809117743523,Fast-moving
FOODS_2_075,27458.0,590,0.19350606756313546,Fast-moving
FOODS_3_679,27411.0,591,0.1938340439488357,Fast-moving
FOODS_3_589,27380.0,592,0.19416202033453592,Fast-moving
FOODS_3_730,27345.0,593,0.19448999672023615,Fast-moving
FOODS_3_533,27236.0,594,0.19481797310593638,Fast-moving
FOODS_3_213,27205.0,595,0.1951459494916366,Fast-moving
HOUSEHOLD_1_032,27173.0,596,0.19547392587733683,Fast-moving
FOODS_3_369,27168.0,597,0.19580190226303706,Fast-moving
FOODS_3_812,27007.0,598,0.1961298786487373,Fast-moving
FOODS_1_120,26997.0,599,0.19645785503443752,Fast-moving
HOBBIES_1_353,26917.0,600,0.19678583142013775,Fast-moving
FOODS_2_229,26911.0,601,0.19711380780583798,Fast-moving
HOBBIES_1_074,26890.0,602,0.1974417841915382,Fast-moving
HOUSEHOLD_1_112,26873.0,603,0.19776976057723844,Fast-moving
FOODS_3_331,26767.0,604,0.19809773696293867,Fast-moving
FOODS_2_139,26751.0,605,0.1984257133486389,Fast-moving
HOUSEHOLD_1_129,26748.0,606,0.19875368973433913,Fast-moving
FOODS_2_309,26688.0,607,0.19908166612003936,Fast-moving
FOODS_3_014,26664.0,608,0.1994096425057396,Fast-moving
HOUSEHOLD_2_142,26646.0,609,0.19973761889143982,Fast-moving
HOBBIES_1_330,26626.0,610,0.20006559527714005,Medium
FOODS_3_140,26540.0,611,0.20039357166284028,Medium
FOODS_3_026,26499.0,612,0.2007215480485405,Medium
FOODS_3_214,26447.0,613,0.20104952443424073,Medium
FOODS_3_041,26443.0,614,0.20137750081994096,Medium
FOODS_1_040,26387.0,615,0.2017054772056412,Medium
FOODS_2_170,26233.0,616,0.20203345359134142,Medium
HOUSEHOLD_1_522,26215.0,617,0.20236142997704165,Medium
FOODS_1_097,26199.0,618,0.20268940636274188,Medium
FOODS_2_307,26170.0,619,0.2030173827484421,Medium
FOODS_2_212,26164.0,620,0.20334535913414234,Medium
HOBBIES_1_158,26104.0,621,0.20367333551984257,Medium
FOODS_3_438,26063.0,622,0.2040013119055428,Medium
FOODS_1_208,26008.0,623,0.20432928829124303,Medium
FOODS_3_169,25992.0,624,0.20465726467694326,Medium
FOODS_2_002,25817.0,625,0.2049852410626435,Medium
FOODS_1_036,25731.0,626,0.20531321744834372,Medium
FOODS_2_359,25727.0,627,0.20564119383404394,Medium
FOODS_3_388,25720.0,628,0.20596917021974417,Medium
HOUSEHOLD_1_338,25700.0,629,0.2062971466054444,Medium
FOODS_3_565,25685.0,630,0.20662512299114463,Medium
HOUSEHOLD_1_039,25608.0,631,0.20695309937684486,Medium
FOODS_3_023,25596.0,632,0.2072810757625451,Medium
HOUSEHOLD_1_124,25442.0,633,0.20760905214824532,Medium
FOODS_3_431,25422.0,634,0.20793702853394555,Medium
HOUSEHOLD_1_087,25412.0,635,0.20826500491964578,Medium
FOODS_3_665,25343.0,636,0.208592981305346,Medium
HOBBIES_1_242,25290.0,637,0.20892095769104624,Medium
FOODS_2_116,25276.0,638,0.20924893407674647,Medium
FOODS_3_422,25249.0,639,0.2095769104624467,Medium
FOODS_2_086,25202.0,640,0.20990488684814693,Medium
HOUSEHOLD_2_366,25118.0,641,0.21023286323384716,Medium
HOBBIES_1_236,25083.0,642,0.21056083961954739,Medium
HOUSEHOLD_1_143,25078.0,643,0.21088881600524761,Medium
FOODS_1_187,25028.0,644,0.21121679239094784,Medium
FOODS_2_034,25008.0,645,0.21154476877664807,Medium
HOBBIES_2_142,24963.0,646,0.2118727451623483,Medium
FOODS_3_513,24901.0,647,0.21220072154804853,Medium
FOODS_3_632,24851.0,648,0.21252869793374876,Medium
FOODS_3_523,24807.0,649,0.212856674319449,Medium
FOODS_1_013,24797.0,650,0.21318465070514922,Medium
FOODS_3_029,24795.0,651,0.21351262709084945,Medium
FOODS_3_048,24702.0,652,0.21384060347654968,Medium
FOODS_1_108,24685.0,653,0.2141685798622499,Medium
HOUSEHOLD_2_421,24611.0,654,0.21449655624795014,Medium
FOODS_3_675,24592.0,655,0.21482453263365037,Medium
FOODS_2_112,24464.0,656,0.2151525090193506,Medium
FOODS_3_273,24461.0,657,0.21548048540505083,Medium
FOODS_2_282,24391.0,658,0.21580846179075105,Medium
HOUSEHOLD_1_519,24368.0,659,0.21613643817645128,Medium
FOODS_3_015,24367.0,660,0.2164644145621515,Medium
FOODS_2_030,24347.0,661,0.21679239094785174,Medium
FOODS_3_568,24338.0,662,0.21712036733355197,Medium
FOODS_3_479,24259.0,663,0.2174483437192522,Medium
FOODS_3_519,24249.0,664,0.21777632010495243,Medium
FOODS_3_706,24156.0,665,0.21810429649065266,Medium
FOODS_3_334,24138.0,666,0.2184322728763529,Medium
FOODS_2_081,24131.0,667,0.21876024926205312,Medium
FOODS_3_276,24022.0,668,0.21908822564775335,Medium
FOODS_1_215,23968.0,669,0.21941620203345358,Medium
FOODS_3_794,23961.0,670,0.2197441784191538,Medium
FOODS_2_356,23946.0,671,0.22007215480485406,Medium
FOODS_3_011,23912.0,672,0.2204001311905543,Medium
FOODS_3_207,23841.0,673,0.22072810757625452,Medium
FOODS_3_306,23811.0,674,0.22105608396195475,Medium
HOUSEHOLD_1_487,23786.0,675,0.22138406034765498,Medium
FOODS_3_291,23745.0,676,0.2217120367333552,Medium
FOODS_3_448,23719.0,677,0.22204001311905544,Medium
HOUSEHOLD_1_050,23668.0,678,0.22236798950475567,Medium
HOUSEHOLD_1_292,23665.0,679,0.2226959658904559,Medium
FOODS_2_399,23626.0,680,0.22302394227615613,Medium
HOUSEHOLD_1_350,23614.0,681,0.22335191866185636,Medium
FOODS_1_181,23595.0,682,0.2236798950475566,Medium
FOODS_3_648,23591.0,683,0.22400787143325682,Medium
HOBBIES_1_369,23586.0,684,0.22433584781895705,Medium
HOUSEHOLD_1_306,23534.0,685,0.22466382420465728,Medium
FOODS_3_083,23481.0,686,0.2249918005903575,Medium
HOUSEHOLD_1_369,23438.0,687,0.22531977697605773,Medium
HOUSEHOLD_1_510,23424.0,688,0.22564775336175796,Medium
FOODS_1_005,23419.0,689,0.2259757297474582,Medium
FOODS_1_130,23371.0,690,0.22630370613315842,Medium
FOODS_2_297,23363.0,691,0.22663168251885865,Medium
FOODS_2_189,23355.0,692,0.22695965890455888,Medium
FOODS_3_370,23355.0,693,0.2272876352902591,Medium
HOUSEHOLD_1_328,23342.0,694,0.22761561167595934,Medium
FOODS_3_660,23332.0,695,0.22794358806165957,Medium
FOODS_3_532,23329.0,696,0.2282715644473598,Medium
FOODS_3_249,23273.0,697,0.22859954083306003,Medium
FOODS_2_267,23257.0,698,0.22892751721876026,Medium
HOUSEHOLD_1_426,23250.0,699,0.2292554936044605,Medium
HOBBIES_1_201,23243.0,700,0.22958346999016072,Medium
HOUSEHOLD_1_440,23241.0,701,0.22991144637586095,Medium
FOODS_3_250,23236.0,702,0.23023942276156117,Medium
HOUSEHOLD_2_371,23229.0,703,0.2305673991472614,Medium
FOODS_3_163,23195.0,704,0.23089537553296163,Medium
FOODS_3_063,23180.0,705,0.23122335191866186,Medium
FOODS_3_708,23145.0,706,0.2315513283043621,Medium
FOODS_3_271,23136.0,707,0.23187930469006232,Medium
FOODS_2_153,23135.0,708,0.23220728107576255,Medium
FOODS_2_099,23083.0,709,0.23253525746146278,Medium
FOODS_1_142,23077.0,710,0.232863233847163,Medium
FOODS_2_242,23048.0,711,0.23319121023286324,Medium
FOODS_2_198,23040.0,712,0.23351918661856347,Medium
HOUSEHOLD_2_299,23038.0,713,0.2338471630042637,Medium
FOODS_1_054,23008.0,714,0.23417513938996393,Medium
FOODS_3_646,23000.0,715,0.23450311577566416,Medium
HOBBIES_1_194,22988.0,716,0.23483109216136439,Medium
FOODS_3_721,22985.0,717,0.23515906854706461,Medium
FOODS_3_356,22938.0,718,0.23548704493276484,Medium
FOODS_2_304,22900.0,719,0.23581502131846507,Medium
FOODS_3_433,22858.0,720,0.2361429977041653,Medium
HOUSEHOLD_1_218,22828.0,721,0.23647097408986553,Medium
HOUSEHOLD_1_162,22821.0,722,0.23679895047556576,Medium
FOODS_3_301,22819.0,723,0.237126926861266,Medium
FOODS_3_205,22809.0,724,0.23745490324696622,Medium
FOODS_3_385,22784.0,725,0.23778287963266645,Medium
FOODS_1_112,22722.0,726,0.23811085601836668,Medium
FOODS_2_047,22710.0,727,0.2384388324040669,Medium
FOODS_3_616,22685.0,728,0.23876680878976714,Medium
FOODS_3_225,22672.0,729,0.23909478517546737,Medium
FOODS_1_127,22644.0,730,0.2394227615611676,Medium
FOODS_1_006,22629.0,731,0.23975073794686783,Medium
FOODS_2_376,22621.0,732,0.24007871433256806,Medium
HOUSEHOLD_1_438,22606.0,733,0.24040669071826828,Medium
HOBBIES_1_167,22562.0,734,0.2407346671039685,Medium
FOODS_3_615,22534.0,735,0.24106264348966874,Medium
FOODS_1_092,22529.0,736,0.24139061987536897,Medium
HOUSEHOLD_2_348,22517.0,737,0.2417185962610692,Medium
FOODS_2_014,22483.0,738,0.24204657264676943,Medium
HOUSEHOLD_1_515,22422.0,739,0.24237454903246966,Medium
FOODS_3_480,22414.0,740,0.2427025254181699,Medium
FOODS_3_106,22327.0,741,0.24303050180387012,Medium
HOUSEHOLD_1_397,22312.0,742,0.24335847818957035,Medium
FOODS_3_439,22300.0,743,0.24368645457527058,Medium
FOODS_1_190,22246.0,744,0.2440144309609708,Medium
FOODS_2_103,22234.0,745,0.24434240734667104,Medium
FOODS_3_463,22207.0,746,0.24467038373237127,Medium
HOUSEHOLD_1_145,22200.0,747,0.2449983601180715,Medium
HOUSEHOLD_1_119,22190.0,748,0.24532633650377172,Medium
FOODS_1_121,22185.0,749,0.24565431288947195,Medium
FOODS_2_173,22161.0,750,0.24598228927517218,Medium
HOBBIES_1_379,22133.0,751,0.2463102656608724,Medium
FOODS_3_024,22125.0,752,0.24663824204657264,Medium
HOUSEHOLD_1_028,22118.0,753,0.24696621843227287,Medium
HOBBIES_2_059,22113.0,754,0.2472941948179731,Medium
FOODS_3_098,22109.0,755,0.24762217120367333,Medium
HOUSEHOLD_1_222,22069.0,756,0.24795014758937356,Medium
HOUSEHOLD_1_528,22069.0,757,0.2482781239750738,Medium
FOODS_2_009,22061.0,758,0.24860610036077402,Medium
FOODS_3_683,22005.0,759,0.24893407674647425,Medium
HOUSEHOLD_1_107,21994.0,760,0.24926205313217448,Medium
FOODS_3_185,21951.0,761,0.2495900295178747,Medium
FOODS_3_585,21944.0,762,0.24991800590357494,Medium
HOUSEHOLD_1_488,21888.0,763,0.2502459822892752,Medium
HOUSEHOLD_1_188,21737.0,764,0.2505739586749754,Medium
FOODS_2_327,21713.0,765,0.25090193506067565,Medium
HOUSEHOLD_2_074,21692.0,766,0.25122991144637585,Medium
FOODS_3_535,21692.0,767,0.2515578878320761,Medium
FOODS_2_266,21686.0,768,0.2518858642177763,Medium
FOODS_2_151,21659.0,769,0.25221384060347657,Medium
HOUSEHOLD_1_408,21641.0,770,0.25254181698917677,Medium
HOUSEHOLD_1_324,21636.0,771,0.252869793374877,Medium
FOODS_3_559,21618.0,772,0.25319776976057723,Medium
FOODS_2_144,21617.0,773,0.2535257461462775,Medium
HOUSEHOLD_1_460,21604.0,774,0.2538537225319777,Medium
FOODS_3_765,21587.0,775,0.25418169891767795,Medium
HOUSEHOLD_1_038,21585.0,776,0.25450967530337815,Medium
HOUSEHOLD_1_082,21555.0,777,0.2548376516890784,Medium
FOODS_1_024,21530.0,778,0.2551656280747786,Medium
FOODS_2_018,21529.0,779,0.25549360446047886,Medium
HOUSEHOLD_1_279,21496.0,780,0.25582158084617906,Medium
HOUSEHOLD_1_094,21474.0,781,0.2561495572318793,Medium
FOODS_3_308,21446.0,782,0.2564775336175795,Medium
HOBBIES_1_400,21404.0,783,0.2568055100032798,Medium
HOUSEHOLD_1_537,21385.0,784,0.25713348638898,Medium
HOUSEHOLD_1_140,21351.0,785,0.25746146277468024,Medium
FOODS_2_142,21349.0,786,0.25778943916038044,Medium
FOODS_3_450,21311.0,787,0.2581174155460807,Medium
HOUSEHOLD_1_062,21297.0,788,0.2584453919317809,Medium
HOBBIES_1_023,21261.0,789,0.25877336831748116,Medium
HOUSEHOLD_2_470,21243.0,790,0.25910134470318136,Medium
HOUSEHOLD_1_287,21172.0,791,0.2594293210888816,Medium
HOUSEHOLD_1_100,21158.0,792,0.2597572974745818,Medium
HOUSEHOLD_1_153,21117.0,793,0.2600852738602821,Medium
HOBBIES_1_090,21097.0,794,0.2604132502459823,Medium
FOODS_2_156,21091.0,795,0.26074122663168253,Medium
HOUSEHOLD_2_483,21073.0,796,0.26106920301738273,Medium
FOODS_2_042,21072.0,797,0.261397179403083,Medium
FOODS_3_718,21044.0,798,0.2617251557887832,Medium
FOODS_3_333,21041.0,799,0.26205313217448345,Medium
FOODS_3_103,21020.0,800,0.26238110856018365,Medium
HOUSEHOLD_1_180,21014.0,801,0.2627090849458839,Medium
HOUSEHOLD_2_294,21010.0,802,0.2630370613315841,Medium
FOODS_2_182,20952.0,803,0.26336503771728437,Medium
FOODS_3_656,20944.0,804,0.26369301410298457,Medium
FOODS_2_346,20879.0,805,0.2640209904886848,Medium
FOODS_3_671,20876.0,806,0.264348966874385,Medium
HOUSEHOLD_1_138,20852.0,807,0.2646769432600853,Medium
FOODS_2_024,20810.0,808,0.2650049196457855,Medium
FOODS_3_142,20797.0,809,0.26533289603148574,Medium
FOODS_3_277,20769.0,810,0.26566087241718594,Medium
FOODS_3_102,20741.0,811,0.2659888488028862,Medium
FOODS_2_272,20725.0,812,0.2663168251885864,Medium
FOODS_3_146,20722.0,813,0.26664480157428666,Medium
HOUSEHOLD_2_342,20702.0,814,0.26697277795998686,Medium
HOBBIES_1_055,20651.0,815,0.2673007543456871,Medium
HOBBIES_1_056,20623.0,816,0.2676287307313873,Medium
FOODS_3_183,20583.0,817,0.2679567071170876,Medium
FOODS_2_251,20580.0,818,0.2682846835027878,Medium
HOUSEHOLD_1_103,20578.0,819,0.26861265988848804,Medium
HOUSEHOLD_1_061,20577.0,820,0.26894063627418824,Medium
FOODS_1_145,20573.0,821,0.2692686126598885,Medium
HOUSEHOLD_2_301,20565.0,822,0.2695965890455887,Medium
FOODS_3_716,20515.0,823,0.26992456543128895,Medium
FOODS_3_410,20470.0,824,0.27025254181698916,Medium
FOODS_3_035,20442.0,825,0.2705805182026894,Medium
FOODS_1_074,20440.0,826,0.2709084945883896,Medium
HOUSEHOLD_1_215,20435.0,827,0.27123647097408987,Medium
FOODS_3_493,20414.0,828,0.2715644473597901,Medium
HOUSEHOLD_1_469,20394.0,829,0.27189242374549033,Medium
FOODS_2_135,20312.0,830,0.27222040013119053,Medium
HOUSEHOLD_2_239,20292.0,831,0.2725483765168908,Medium
FOODS_2_003,20262.0,832,0.272876352902591,Medium
HOBBIES_1_131,20262.0,833,0.27320432928829125,Medium
FOODS_1_031,20238.0,834,0.27353230567399145,Medium
FOODS_2_049,20234.0,835,0.2738602820596917,Medium
FOODS_1_163,20168.0,836,0.2741882584453919,Medium
FOODS_3_551,20144.0,837,0.27451623483109217,Medium
FOODS_2_211,20117.0,838,0.27484421121679237,Medium
HOBBIES_1_064,20078.0,839,0.2751721876024926,Medium
FOODS_2_138,20064.0,840,0.2755001639881928,Medium
FOODS_3_685,20039.0,841,0.2758281403738931,Medium
HOUSEHOLD_2_427,20025.0,842,0.2761561167595933,Medium
HOBBIES_1_089,20007.0,843,0.27648409314529354,Medium
FOODS_1_047,20006.0,844,0.27681206953099374,Medium
FOODS_2_022,19987.0,845,0.277140045916694,Medium
HOUSEHOLD_1_538,19984.0,846,0.2774680223023942,Medium
FOODS_3_569,19963.0,847,0.27779599868809446,Medium
HOBBIES_1_115,19953.0,848,0.27812397507379466,Medium
HOUSEHOLD_1_458,19936.0,849,0.2784519514594949,Medium
FOODS_3_386,19915.0,850,0.2787799278451951,Medium
FOODS_3_415,19877.0,851,0.2791079042308954,Medium
FOODS_2_104,19825.0,852,0.2794358806165956,Medium
FOODS_3_411,19784.0,853,0.27976385700229583,Medium
FOODS_3_032,19775.0,854,0.2800918333879961,Medium
FOODS_3_515,19743.0,855,0.2804198097736963,Medium
FOODS_1_192,19708.0,856,0.28074778615939655,Medium
HOUSEHOLD_2_212,19700.0,857,0.28107576254509675,Medium
FOODS_3_653,19689.0,858,0.281403738930797,Medium
HOUSEHOLD_2_409,19658.0,859,0.2817317153164972,Medium
FOODS_3_424,19655.0,860,0.28205969170219747,Medium
