item_id,total_demand,total_revenue,avg_price,movement_type
FOODS_2_309,26688.0,69637.69999999987,2.587557952237552,Fast-moving
HOUSEHOLD_1_538,19984.0,69544.31999999995,3.4800000000000164,Medium
HOBBIES_1_143,8198.0,69471.67999999996,8.533288511076933,Medium
FOODS_3_532,23329.0,69464.62000000011,2.9751465490072633,Medium
FOODS_3_175,9680.0,69431.95999999995,7.243548213516794,Medium
FOODS_3_347,33355.0,69084.01000000015,2.139176818205369,Fast-moving
HOBBIES_1_068,9871.0,69050.30000000016,6.974116584056216,Medium
FOODS_2_201,13026.0,69021.03000000004,5.3656734269371125,Medium
FOODS_2_093,27573.0,68968.53999999995,2.464401681406256,Fast-moving
HOUSEHOLD_1_157,15727.0,68797.24999999981,4.346140686430749,Medium
HOUSEHOLD_1_481,14073.0,68725.17000000003,4.881426759670213,Medium
HOUSEHOLD_1_393,34737.0,68721.86000000012,1.9772449047778298,Fast-moving
FOODS_3_429,11488.0,68698.23999999996,5.980000000000017,Medium
HOUSEHOLD_1_126,7841.0,68661.68000000021,8.758143343258036,Medium
FOODS_3_192,12370.0,68658.35000000005,5.562849875527668,Medium
FOODS_3_356,22938.0,68629.5200000001,2.993011599005814,Medium
HOBBIES_1_343,13460.0,68532.77000000016,5.1498505924780495,Medium
FOODS_3_103,21020.0,68418.20000000029,3.2549355071716675,Medium
HOUSEHOLD_1_518,9818.0,68411.35999999991,6.966693690518088,Medium
FOODS_1_027,37226.0,68353.40000000031,1.8641488372093094,Fast-moving
HOUSEHOLD_2_172,11038.0,68314.85,6.195339515713368,Medium
FOODS_2_217,17110.0,68120.94000000006,3.9950467764159994,Medium
FOODS_3_809,68095.0,68095.0,1.0,Fast-moving
FOODS_1_031,20238.0,67896.01999999973,3.343306204966052,Medium
FOODS_3_385,22784.0,67875.81999999999,2.9767522783761518,Medium
HOUSEHOLD_1_350,23614.0,67855.35999999937,2.848373669935239,Medium
FOODS_1_082,69360.0,67838.00000000023,0.9753168232280226,Fast-moving
HOBBIES_1_031,6178.0,67827.03999999992,10.979028830780045,Medium
HOUSEHOLD_1_415,5389.0,67721.36999999978,12.566344034210621,Medium
FOODS_3_135,46455.0,67645.55000000009,1.4041070447302018,Fast-moving
FOODS_1_026,9738.0,67356.93999999997,6.920351602895338,Medium
FOODS_2_255,28866.0,67327.37999999998,2.3930486225570777,Fast-moving
HOUSEHOLD_1_207,8461.0,67272.68999999981,7.935532956275821,Medium
HOUSEHOLD_2_408,9332.0,67248.82999999994,7.2779539807711595,Medium
HOUSEHOLD_2_238,6561.0,67219.87000000014,10.320059806145496,Medium
HOUSEHOLD_2_355,6009.0,67161.97000000025,11.231174641024305,Medium
HOUSEHOLD_1_291,18200.0,67136.43999999986,3.691170767099757,Medium
FOODS_2_339,19400.0,67131.40999999983,3.455807020355795,Medium
HOBBIES_1_413,13960.0,67130.90999999986,4.798292758567141,Medium
FOODS_3_565,25685.0,67029.15999999989,2.6184101979479673,Medium
HOUSEHOLD_1_136,16310.0,66989.34999999982,4.304669242658413,Medium
HOBBIES_1_242,25290.0,66941.00000000033,2.693756826378203,Medium
HOUSEHOLD_1_175,13818.0,66911.39000000023,4.857376158186289,Medium
HOBBIES_1_200,8520.0,66886.62000000048,7.851460041348919,Medium
FOODS_3_794,23961.0,66850.52000000035,2.7962504512868667,Medium
HOUSEHOLD_1_362,8376.0,66753.71999999974,7.968918083462099,Medium
FOODS_1_002,7465.0,66702.98000000013,8.924625057980641,Medium
HOUSEHOLD_2_472,9349.0,66689.84999999993,7.271373166177505,Medium
FOODS_2_092,19209.0,66622.3299999998,3.456540614646376,Medium
FOODS_1_047,20006.0,66539.87999999984,3.3430372285418875,Medium
FOODS_3_708,23145.0,66534.32000000047,2.8573741192645485,Medium
FOODS_3_439,22300.0,66411.07000000014,2.97454815269677,Medium
FOODS_3_096,15637.0,66320.11999999998,4.2617228444349085,Medium
FOODS_3_334,24138.0,66311.69000000018,2.7857556387070166,Medium
HOUSEHOLD_2_115,18533.0,66245.85999999953,3.513942689274814,Medium
HOBBIES_1_276,8688.0,66203.31999999996,7.67956259659945,Medium
FOODS_1_174,13948.0,66182.0399999998,4.863761463163202,Medium
FOODS_3_594,67226.0,66164.09000000011,0.9770910543131124,Fast-moving
FOODS_1_019,65346.0,66068.59000000003,1.0257017001545736,Fast-moving
HOUSEHOLD_1_301,13480.0,66004.4600000002,4.878470796460159,Medium
HOUSEHOLD_1_044,3670.0,65949.89999999989,17.969999999999978,Medium
HOUSEHOLD_2_468,7171.0,65942.15000000014,9.201408383105814,Medium
FOODS_2_374,34106.0,65929.30000000006,1.9396359282907698,Fast-moving
FOODS_2_307,26170.0,65922.23000000003,2.512552674864879,Medium
HOUSEHOLD_2_485,9486.0,65806.6499999998,6.937826155214847,Medium
HOBBIES_1_335,5328.0,65605.87000000004,12.609962145110245,Medium
HOUSEHOLD_1_251,33132.0,65600.43000000015,1.9798787099659203,Fast-moving
HOUSEHOLD_1_233,5811.0,65490.899999999965,11.352144432586329,Medium
FOODS_3_116,58214.0,65486.35999999978,1.1548325161290325,Fast-moving
FOODS_3_712,18051.0,65435.73999999998,3.5827480179986866,Medium
HOBBIES_1_104,2727.0,65348.67999999994,23.929966683751648,Slow-moving
HOUSEHOLD_2_388,9369.0,65276.5399999998,6.97037300360642,Medium
FOODS_3_021,30152.0,65274.72000000002,2.2296590547675215,Fast-moving
FOODS_2_153,23135.0,65236.28000000048,2.7552340645161624,Medium
HOUSEHOLD_2_492,11024.0,65188.930000000364,5.920097092558064,Medium
HOUSEHOLD_2_199,16522.0,65145.599999999824,3.9433844658096397,Medium
FOODS_3_352,16154.0,65092.93000000017,4.098503036217728,Medium
HOBBIES_1_409,11515.0,65068.28000000044,5.663947449768135,Medium
HOUSEHOLD_1_421,10590.0,64967.74000000017,6.174559614059193,Medium
FOODS_2_375,13265.0,64925.020000000164,4.8860338413536315,Medium
HOUSEHOLD_1_453,30834.0,64845.660000000025,2.0915978286523425,Fast-moving
FOODS_1_201,30390.0,64712.82999999937,2.158996908809851,Fast-moving
HOBBIES_1_151,12901.0,64693.719999999594,5.143596599690911,Medium
HOUSEHOLD_1_528,22069.0,64691.67999999958,2.9352363120566687,Medium
FOODS_2_075,27458.0,64673.000000000364,2.344201725997878,Fast-moving
FOODS_2_392,12959.0,64535.820000000065,4.979999999999882,Medium
HOUSEHOLD_2_427,20025.0,64431.96000000037,3.2651984516129358,Medium
FOODS_3_450,21311.0,64387.850000000166,3.0420000000000087,Medium
FOODS_1_140,9291.0,64323.30000000004,6.920177228232653,Medium
HOBBIES_1_301,10511.0,64299.989999999496,6.077359093250776,Medium
FOODS_3_101,64230.0,64226.31999999999,0.9997227643209736,Fast-moving
HOUSEHOLD_1_385,32551.0,64125.46999999993,1.970000000000022,Fast-moving
HOUSEHOLD_1_225,38328.0,64073.04000000023,1.6756598965171214,Fast-moving
FOODS_1_099,65656.0,64004.24000000028,0.9752572861714209,Fast-moving
FOODS_3_291,23745.0,63975.710000000254,2.6868829971807107,Medium
FOODS_1_204,65387.0,63974.960000000145,0.9754400984536509,Fast-moving
HOUSEHOLD_1_517,65901.0,63940.28000000034,0.9714442893505298,Fast-moving
HOUSEHOLD_2_197,16097.0,63862.88999999968,3.971662536142055,Medium
FOODS_3_053,16034.0,63814.0200000001,3.97914465645269,Medium
FOODS_2_062,11816.0,63805.450000000215,5.453528955224006,Medium
FOODS_1_199,10618.0,63632.02000000003,6.112818384751905,Medium
FOODS_2_047,22710.0,63554.54000000049,2.745205544933109,Medium
HOUSEHOLD_1_028,22118.0,63437.029999999824,2.871215892771622,Medium
HOBBIES_1_026,3531.0,63431.67999999986,17.936677183987253,Slow-moving
FOODS_2_014,22483.0,63306.03000000048,2.7439256692160927,Medium
FOODS_3_138,31835.0,63033.3000000002,1.9800000000000149,Fast-moving
HOBBIES_1_356,11195.0,63002.06000000044,5.6382916022668494,Medium
HOUSEHOLD_1_414,65699.0,62973.92000000004,0.9600525685387471,Fast-moving
HOUSEHOLD_1_009,3504.0,62957.87999999992,17.962306752961265,Slow-moving
FOODS_1_172,33408.0,62952.67000000007,1.8748990211231265,Fast-moving
HOBBIES_1_028,8294.0,62913.26999999999,7.679219989695792,Medium
HOUSEHOLD_1_508,13079.0,62857.250000000204,4.848980865439212,Medium
HOUSEHOLD_2_368,11431.0,62847.28000000007,5.500754765584582,Medium
HOBBIES_1_329,15823.0,62813.469999999696,3.969239633877323,Medium
FOODS_2_204,66595.0,62795.31999999998,0.9494020272296547,Fast-moving
FOODS_3_267,30209.0,62775.090000000375,2.078531555279928,Fast-moving
FOODS_1_094,19115.0,62656.63999999984,3.313763185108593,Medium
FOODS_3_537,15736.0,62605.40000000012,3.9782535105315913,Medium
HOUSEHOLD_2_356,6338.0,62601.67000000039,9.867732597490319,Medium
HOUSEHOLD_2_507,8983.0,62593.239999999794,6.955527380211601,Medium
FOODS_3_290,62582.0,62582.0,1.0,Fast-moving
HOBBIES_1_254,88641.0,62566.519999999975,0.7088248325605591,Fast-moving
HOUSEHOLD_1_077,9682.0,62516.980000000316,6.492969271877136,Medium
FOODS_3_285,54076.0,62472.330000000096,1.2124038014565472,Fast-moving
FOODS_3_065,17507.0,62469.159999999916,3.627514546965904,Medium
FOODS_3_118,55406.0,62311.33999999979,1.1544792042467666,Fast-moving
FOODS_3_629,12111.0,62285.540000000066,5.190651971437296,Medium
HOUSEHOLD_1_091,8964.0,62285.46999999976,6.949215075533418,Medium
HOUSEHOLD_2_256,10760.0,62282.30000000015,5.792197115634788,Medium
HOBBIES_1_194,22988.0,62213.8400000005,2.6979793920659936,Medium
HOUSEHOLD_1_221,5128.0,62069.35999999994,12.108733252131469,Medium
HOBBIES_1_332,7921.0,62061.040000000416,7.835487433628409,Medium
FOODS_3_765,21587.0,62053.9200000002,2.87766179432883,Medium
FOODS_2_348,10398.0,62041.05000000009,5.863762134440311,Medium
FOODS_3_559,21618.0,61945.82000000023,2.877469345698119,Medium
FOODS_3_020,60041.0,61901.23,1.0492591447707469,Fast-moving
HOUSEHOLD_2_223,4137.0,61863.489999999845,14.95010009286956,Medium
HOUSEHOLD_2_250,8834.0,61858.330000000235,7.0368006397687894,Medium
HOUSEHOLD_1_397,22312.0,61762.24999999984,2.766919629057182,Medium
FOODS_1_108,24685.0,61712.5,2.5,Medium
FOODS_2_034,25008.0,61711.319999999985,2.496826897255491,Medium
FOODS_3_395,15586.0,61503.42000000015,3.9575502029480445,Medium
FOODS_3_183,20583.0,61467.820000000254,3.0011334196891344,Medium
HOUSEHOLD_1_540,36604.0,61459.280000000246,1.6745108947612581,Fast-moving
FOODS_3_616,22685.0,61436.25000000001,2.808566011535994,Medium
HOUSEHOLD_1_180,21014.0,61401.97000000032,2.928801198105347,Medium
FOODS_2_086,25202.0,61352.290000000125,2.45778408751272,Medium
HOUSEHOLD_2_159,15556.0,61348.03999999981,3.942953009246724,Medium
FOODS_3_820,31094.0,61298.34000000033,1.970301654051039,Fast-moving
HOBBIES_1_073,11431.0,61134.22999999967,5.347879273780623,Medium
FOODS_1_206,30494.0,61032.24000000001,1.9935553140846494,Fast-moving
HOUSEHOLD_2_406,4871.0,60930.75000000015,12.852857805972045,Medium
FOODS_3_631,16908.0,60890.620000000206,3.5677328883424515,Medium
HOUSEHOLD_1_063,5856.0,60778.99999999991,10.311734521674783,Medium
HOUSEHOLD_1_081,7478.0,60693.60000000006,8.18346054924069,Medium
FOODS_3_213,27205.0,60600.9500000001,2.1944537684537626,Fast-moving
HOUSEHOLD_2_315,7919.0,60590.08000000027,7.650287480680123,Medium
HOUSEHOLD_1_247,62438.0,60564.859999999884,0.9700000000000211,Fast-moving
FOODS_3_646,23000.0,60563.140000000014,2.568334793588593,Medium
HOUSEHOLD_1_468,12144.0,60481.1800000001,4.981002575991629,Medium
HOBBIES_1_015,85637.0,60468.50999999993,0.7080292949610837,Fast-moving
HOUSEHOLD_2_514,3199.0,60395.30999999999,18.78444478828213,Slow-moving
FOODS_2_298,4993.0,60393.85999999987,12.516630706405616,Medium
HOUSEHOLD_1_176,15498.0,60322.089999999866,3.8876206644378817,Medium
HOUSEHOLD_1_265,13493.0,60217.000000000226,4.470527428335758,Medium
HOUSEHOLD_1_520,10716.0,60057.87000000007,5.580903794596657,Medium
HOBBIES_1_414,8410.0,59996.15999999978,7.159167744271454,Medium
FOODS_2_081,24131.0,59952.16000000004,2.4812594187298207,Medium
FOODS_2_356,23946.0,59926.28999999996,2.496497045305306,Medium
HOUSEHOLD_1_033,14563.0,59870.5099999999,4.252117713755592,Medium
FOODS_2_382,16830.0,59639.80000000013,3.6131114122762655,Medium
FOODS_3_211,13496.0,59519.2599999997,4.422239292364944,Medium
FOODS_3_495,32506.0,59435.60000000009,1.9448052101137672,Fast-moving
FOODS_3_729,15163.0,59434.880000000165,3.9418707852947215,Medium
FOODS_3_261,13462.0,59401.25000000016,4.441052659688018,Medium
FOODS_2_035,11661.0,59258.380000000005,5.12248124776759,Medium
FOODS_3_326,45048.0,59244.0900000002,1.3150329726944936,Fast-moving
HOUSEHOLD_1_276,3478.0,59213.06999999978,17.164441994572506,Slow-moving
FOODS_3_786,30160.0,59204.94000000021,1.9821481519879807,Fast-moving
FOODS_3_274,43997.0,59174.51000000023,1.3723692957003495,Fast-moving
FOODS_2_058,12149.0,59106.789999999804,4.868851731786429,Medium
FOODS_3_411,19784.0,58955.92000000021,2.979984702797219,Medium
FOODS_3_249,23273.0,58912.45000000004,2.560325605358039,Medium
FOODS_3_032,19775.0,58891.92000000019,2.978090181342934,Medium
HOBBIES_1_390,5065.0,58888.56000000002,11.651333848531385,Medium
FOODS_3_801,58879.0,58879.0,1.0,Fast-moving
FOODS_2_196,15445.0,58847.50999999989,3.801415441176413,Medium
HOBBIES_1_371,124086.0,58801.20000000032,0.4756727141158819,Fast-moving
HOUSEHOLD_2_284,9456.0,58705.380000000245,6.196347987424444,Medium
HOUSEHOLD_1_348,30255.0,58643.36000000016,1.944746719345262,Fast-moving
HOUSEHOLD_1_166,11835.0,58625.07000000016,4.949272997850271,Medium
FOODS_2_189,23355.0,58393.59999999997,2.4956800876472083,Medium
HOUSEHOLD_1_426,23250.0,58341.03999999995,2.517287399580211,Medium
FOODS_2_391,29240.0,57934.3800000002,1.9737563111798204,Fast-moving
HOBBIES_1_251,3722.0,57861.58999999987,15.483229586232104,Medium
HOUSEHOLD_1_375,7262.0,57852.169999999795,7.949508500772765,Medium
HOUSEHOLD_2_282,10353.0,57756.130000000056,5.712216436378613,Medium
FOODS_3_480,22414.0,57736.870000000265,2.6677643567449634,Medium
FOODS_2_242,23048.0,57644.41999999995,2.480234976208648,Medium
FOODS_2_361,15078.0,57630.05999999993,3.8048921617297538,Medium
FOODS_3_770,14488.0,57618.88000000011,3.9756697674418766,Medium
FOODS_2_357,30202.0,57591.78000000009,1.9304281273825665,Fast-moving
FOODS_2_031,28692.0,57572.95999999983,2.0724738344433775,Fast-moving
HOUSEHOLD_1_282,14865.0,57536.8,3.883441576464055,Medium
HOUSEHOLD_1_202,29047.0,57505.14000000028,1.979387322075869,Fast-moving
HOUSEHOLD_1_372,29126.0,57313.96999999981,1.966927357032448,Fast-moving
FOODS_1_059,10925.0,57289.27000000003,5.399872527108694,Medium
HOBBIES_1_306,4094.0,57202.61000000005,13.966763994066401,Medium
HOBBIES_1_042,7520.0,57180.24999999988,7.6439167747113235,Medium
FOODS_1_196,28854.0,57074.120000000046,1.9779981426065574,Fast-moving
HOUSEHOLD_1_280,11483.0,57070.509999999784,4.969999999999965,Medium
FOODS_3_081,12437.0,57038.69999999981,4.602162274980434,Medium
HOUSEHOLD_1_354,29550.0,57019.09999999976,1.9295528078310107,Fast-moving
HOUSEHOLD_2_391,5002.0,56977.189999999966,11.463156212957069,Medium
FOODS_2_245,19237.0,56887.9900000002,2.970052077740802,Medium
FOODS_3_212,19269.0,56810.02000000025,2.948696548171062,Medium
HOBBIES_1_421,6803.0,56732.19000000026,8.383477637130937,Medium
FOODS_2_367,11622.0,56648.5499999998,4.829452191821164,Medium
HOUSEHOLD_1_173,58400.0,56647.99999999989,0.97000000000002,Fast-moving
FOODS_3_515,19743.0,56643.34000000033,2.8652294707227517,Medium
FOODS_3_423,19060.0,56603.200000000244,2.9654819430315515,Medium
FOODS_2_076,5681.0,56601.079999999856,10.086150433239238,Medium
FOODS_3_222,13573.0,56588.770000000135,4.146095901085784,Medium
FOODS_2_261,5677.0,56570.620000000104,9.958433799373537,Medium
FOODS_3_715,14205.0,56535.9000000002,3.98,Medium
HOUSEHOLD_1_021,29228.0,56474.570000000145,1.9435271753681445,Fast-moving
HOUSEHOLD_2_050,7850.0,56365.57000000007,7.276607771936332,Medium
FOODS_3_131,56357.0,56356.08,0.9998151762139823,Fast-moving
FOODS_1_037,18103.0,56349.19999999989,3.205233988852633,Medium
FOODS_3_705,14883.0,56336.62000000051,3.802890333582091,Medium
HOUSEHOLD_1_095,9265.0,56317.10999999977,6.105910690261871,Medium
FOODS_2_294,50991.0,56294.72000000003,1.1390515198351387,Fast-moving
FOODS_2_373,9625.0,56272.08000000024,5.870222536423376,Medium
FOODS_1_154,38115.0,56213.71000000012,1.4705400852766308,Fast-moving
FOODS_3_825,13867.0,56194.17000000016,4.110060859250041,Medium
FOODS_2_229,26911.0,56179.559999999874,2.119102236421708,Fast-moving
HOBBIES_1_249,11441.0,56122.22000000055,4.916699135899526,Medium
HOUSEHOLD_1_132,29249.0,56110.56999999973,1.9271045714580048,Fast-moving
FOODS_3_620,8530.0,56085.500000000044,6.567052009594495,Medium
HOUSEHOLD_2_349,11670.0,56038.86999999979,4.833631633178788,Medium
HOUSEHOLD_2_200,8093.0,56005.74000000025,6.931650368665887,Medium
HOBBIES_1_257,3329.0,55968.77000000017,16.801961517904775,Slow-moving
HOUSEHOLD_1_464,5978.0,55966.1299999998,9.353686407513573,Medium
FOODS_1_210,30325.0,55954.2800000002,1.8666982649174901,Fast-moving
HOBBIES_1_093,2837.0,55906.32000000013,19.780256102722934,Slow-moving
HOUSEHOLD_2_110,17636.0,55906.12000000013,3.170000000000011,Medium
HOUSEHOLD_1_482,17300.0,55739.60000000042,3.2293583415597777,Medium
FOODS_3_464,16279.0,55690.56000000005,3.4799458728010695,Medium
HOUSEHOLD_1_355,6830.0,55606.48000000009,8.183287671232703,Medium
FOODS_1_193,10692.0,55515.31000000001,5.458061680801871,Medium
FOODS_3_357,13778.0,55467.75000000015,4.080973958871552,Medium
HOUSEHOLD_2_439,9919.0,55420.900000000096,5.661284129032268,Medium
HOUSEHOLD_1_448,56861.0,55370.8000000001,0.9753326256192593,Fast-moving
HOUSEHOLD_1_515,22422.0,55318.50999999979,2.4647780097425156,Medium
HOBBIES_1_253,4320.0,55250.4500000001,12.763695029658368,Medium
HOUSEHOLD_1_442,6156.0,55219.319999999905,8.969999999999958,Medium
FOODS_2_143,14004.0,55214.66000000001,3.9611668403948705,Medium
FOODS_2_306,13594.0,55195.260000000104,4.069841875346037,Medium
FOODS_3_683,22005.0,55138.49999999995,2.5046257441202266,Medium
HOUSEHOLD_1_395,11390.0,55113.910000000265,4.854240082431783,Medium
HOUSEHOLD_2_411,9434.0,55094.560000000085,5.840000000000092,Medium
HOUSEHOLD_2_347,5963.0,55048.02000000015,9.192956759264083,Medium
FOODS_2_206,5226.0,54989.32000000005,10.6524156482463,Medium
FOODS_3_610,28082.0,54893.850000000304,1.957160251780016,Fast-moving
HOUSEHOLD_1_007,36556.0,54870.8800000003,1.4992097299149314,Fast-moving
HOBBIES_1_020,4553.0,54827.4199999999,12.185239072116337,Medium
FOODS_3_063,23180.0,54495.030000000246,2.4001589799240497,Medium
HOUSEHOLD_2_059,17720.0,54480.03000000035,3.146910355486881,Medium
HOUSEHOLD_1_125,9519.0,54470.079999999754,5.724336218962262,Medium
FOODS_3_031,11936.0,54425.87999999982,4.566508411214932,Medium
FOODS_2_122,11160.0,54345.22999999989,4.86227916484155,Medium
FOODS_3_410,20470.0,54111.49999999976,2.64753558292015,Medium
FOODS_3_593,8401.0,54095.96000000003,6.521030642243252,Medium
FOODS_3_272,5614.0,54088.02000000004,9.584080874154322,Medium
HOUSEHOLD_1_536,18270.0,54078.960000000254,2.958246376811615,Medium
FOODS_2_144,21617.0,54033.68999999995,2.495426612951707,Medium
HOUSEHOLD_1_059,18448.0,54026.48999999951,2.9275072284179346,Medium
HOBBIES_1_133,4307.0,53988.10000000007,12.626056357872336,Medium
HOUSEHOLD_1_316,13597.0,53935.69000000026,3.9669495105615447,Medium
HOUSEHOLD_2_044,15440.0,53731.200000000164,3.480000000000014,Medium
HOUSEHOLD_2_257,9066.0,53437.45000000022,5.876388011801702,Medium
HOUSEHOLD_1_252,5646.0,53418.66999999983,9.457507018887156,Medium
FOODS_3_405,14101.0,53380.770000000106,3.811495645003328,Medium
HOUSEHOLD_1_002,8793.0,53299.619999999806,6.067091195795054,Medium
FOODS_2_396,17968.0,53244.63000000017,2.9454639578042614,Medium
FOODS_1_113,54432.0,53227.800000000265,0.9765930263508265,Fast-moving
FOODS_3_269,17890.0,53185.300000000236,2.9745971148892423,Medium
FOODS_3_244,5596.0,53160.78000000014,9.62357455204785,Medium
HOBBIES_1_022,7453.0,53123.61999999981,7.14075888717168,Medium
HOUSEHOLD_2_431,5631.0,53042.54999999982,9.42920267676494,Medium
FOODS_1_045,28761.0,52990.920000000326,1.8342704350522008,Fast-moving
HOUSEHOLD_2_051,5312.0,52898.309999999896,9.969496691501984,Medium
HOUSEHOLD_1_365,13165.0,52844.11999999997,4.016263266357537,Medium
FOODS_2_140,5106.0,52795.270000000055,10.6171521137888,Medium
HOBBIES_1_210,9192.0,52781.71000000001,5.76256788703607,Medium
FOODS_1_123,15733.0,52776.60999999973,3.322699586349542,Medium
HOUSEHOLD_1_401,5650.0,52693.09999999982,9.361080635182383,Medium
HOBBIES_1_109,9149.0,52648.00999999976,5.854903581267105,Medium
FOODS_3_177,18756.0,52519.5000000002,2.8023104105901324,Medium
HOUSEHOLD_2_142,26646.0,52498.01999999991,1.970432766615137,Fast-moving
HOUSEHOLD_1_246,13188.0,52488.240000000114,3.9800000000000133,Medium
FOODS_3_026,26499.0,52465.780000000326,1.9798718901916081,Medium
HOUSEHOLD_2_262,10533.0,52361.689999999784,4.974212261720785,Medium
HOUSEHOLD_2_212,19700.0,52330.93000000034,2.663122617207669,Medium
FOODS_3_168,14191.0,52330.05000000032,3.753057948525887,Medium
HOBBIES_1_310,9719.0,52304.159999999996,5.337606555687191,Medium
FOODS_3_014,26664.0,52290.20000000023,1.9825244719216968,Fast-moving
FOODS_3_299,35032.0,52225.919999999984,1.4888745170502338,Fast-moving
HOUSEHOLD_1_254,53490.0,52130.60000000006,0.9757566546171682,Fast-moving
FOODS_3_185,21951.0,52130.50000000019,2.3117577212151885,Medium
HOBBIES_1_084,12418.0,52118.12000000051,4.248547647271093,Medium
FOODS_2_024,20810.0,52084.22999999995,2.4954002624671805,Medium
FOODS_3_074,12117.0,52055.66000000017,4.272993086967668,Medium
HOUSEHOLD_2_375,7941.0,51992.53999999999,6.552122233165877,Medium
HOBBIES_1_203,3984.0,51988.32000000006,13.120271262492144,Medium
FOODS_1_207,15799.0,51958.24000000023,3.2857187080797092,Medium
FOODS_2_330,13106.0,51877.48000000001,3.9587835800055733,Medium
HOBBIES_2_075,18559.0,51877.41000000021,2.771735655303868,Medium
FOODS_3_422,25249.0,51756.45000000004,2.137392155852177,Medium
FOODS_3_108,51739.0,51737.39,0.9999079579236222,Fast-moving
FOODS_3_461,35481.0,51706.84000000025,1.4478748068006282,Fast-moving
HOUSEHOLD_1_341,10618.0,51678.980000000374,4.852518400182662,Medium
HOUSEHOLD_1_074,10323.0,51662.090000000135,4.994687159815306,Medium
HOUSEHOLD_2_035,8295.0,51614.270000000215,6.158582693397746,Medium
HOUSEHOLD_1_161,4143.0,51581.249999999985,12.571751366855038,Medium
HOUSEHOLD_1_361,27664.0,51409.12000000038,1.8549955882353306,Fast-moving
FOODS_3_383,41110.0,51396.93000000013,1.2699695263674469,Fast-moving
HOBBIES_1_266,10711.0,51376.35000000003,4.798174970128239,Medium
FOODS_2_154,4298.0,51293.86999999988,12.524393810161866,Medium
FOODS_3_659,16528.0,51194.1400000002,3.1335340314136277,Medium
FOODS_3_128,17143.0,51170.240000000216,2.985861609758709,Medium
FOODS_2_359,25727.0,51134.90999999999,1.9573127390408935,Medium
FOODS_3_234,254447.0,51029.37000000003,0.20092003928257232,Fast-moving
HOBBIES_1_298,12166.0,50955.8400000005,4.24714425604293,Medium
FOODS_1_167,10959.0,50950.059999999976,4.701192684183277,Medium
HOUSEHOLD_1_257,9840.0,50944.17999999983,5.179433364398799,Medium
FOODS_3_644,29509.0,50918.63999999995,1.7315241573033924,Fast-moving
HOBBIES_1_132,12133.0,50904.840000000106,4.256105100463571,Medium
HOBBIES_1_103,72024.0,50885.840000000055,0.7081287995878646,Fast-moving
HOUSEHOLD_1_168,17190.0,50865.16999999985,2.946931403234182,Medium
FOODS_3_076,48193.0,50855.76,1.094300855336556,Fast-moving
FOODS_3_280,11890.0,50827.21000000008,4.2740797690585905,Medium
HOUSEHOLD_2_350,17341.0,50721.9100000004,2.928607418856306,Medium
HOBBIES_1_348,107234.0,50714.32000000032,0.4755877957016939,Fast-moving
FOODS_2_351,17143.0,50710.01000000021,2.9730109028411946,Medium
FOODS_2_085,14662.0,50688.479999999865,3.516823579562705,Medium
FOODS_2_216,8481.0,50482.590000000135,5.948875473175758,Medium
HOBBIES_1_177,12105.0,50457.71999999971,4.196364537881704,Medium
FOODS_1_051,13010.0,50348.69999999963,3.8699999999999277,Medium
FOODS_2_397,17004.0,50266.92000000009,2.970189485081837,Medium
FOODS_2_126,11099.0,50241.430000000124,4.609531847850585,Medium
HOUSEHOLD_2_308,14449.0,50214.84999999993,3.5327846470890547,Medium
HOUSEHOLD_2_178,7199.0,50189.26999999993,6.994673001975352,Medium
FOODS_2_109,16925.0,50153.76000000015,2.9393155943009592,Medium
HOUSEHOLD_1_417,9152.0,50145.44000000013,5.478642529269015,Medium
FOODS_3_487,30793.0,50136.43999999993,1.625698762450936,Fast-moving
HOUSEHOLD_1_368,5893.0,50082.7300000001,8.522390005151724,Medium
FOODS_3_355,47919.0,49933.68000000005,1.0504456465739407,Fast-moving
HOUSEHOLD_2_395,13605.0,49930.350000000195,3.670000000000052,Medium
FOODS_2_224,8566.0,49904.80000000021,5.848530662557724,Medium
FOODS_3_386,19915.0,49837.699999999946,2.4941824337781284,Medium
FOODS_1_006,22629.0,49778.88999999978,2.2177470376094517,Medium
FOODS_2_079,12988.0,49701.81999999999,3.820801509261314,Medium
HOUSEHOLD_1_489,4975.0,49600.74999999998,9.969999999999958,Medium
FOODS_3_112,16634.0,49567.84000000021,2.979264726756581,Medium
FOODS_3_396,4793.0,49546.820000000094,10.533941314022647,Medium
FOODS_3_181,16608.0,49491.8400000002,2.9800000000000155,Medium
HOBBIES_1_146,10168.0,49439.72000000006,4.79722881006385,Medium
FOODS_2_049,20234.0,49408.030000000166,2.457472376515574,Medium
HOUSEHOLD_1_143,25078.0,49403.659999999974,1.970000000000022,Medium
HOUSEHOLD_1_141,27548.0,49392.1299999997,1.7920386398763404,Fast-moving
HOUSEHOLD_2_295,8315.0,49357.68999999984,5.922857290056723,Medium
HOUSEHOLD_1_025,16560.0,49344.09000000022,2.9793724884080492,Medium
HOUSEHOLD_1_325,14104.0,49307.350000000224,3.5026328298299627,Medium
FOODS_3_685,20039.0,49264.83,2.458453889747553,Medium
FOODS_3_415,19877.0,49245.109999999964,2.4971929058663003,Medium
FOODS_2_346,20879.0,49229.18000000008,2.3445670789724073,Medium
FOODS_3_273,24461.0,49215.39999999987,2.0131778717720246,Medium
